achievement_count,athlete_count,athlete.id,athlete.resource_state,average_cadence,average_heartrate,average_speed,comment_count,commute,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,end_latlng1,end_latlng2,external_id,flagged,from_accepted_tag,gear_id,has_heartrate,has_kudoed,heartrate_opt_out,id,kudos_count,location_country,manual,map.id,map.resource_state,map.summary_polyline,max_heartrate,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,start_date,start_date_local,start_latitude,start_latlng1,start_latlng2,start_longitude,suffer_score,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,workout_type,average_temp,average_watts,device_watts,kilojoules,max_watts
2,1,23163300,1,71.9,144.7,22.9356,3,FALSE,TRUE,37.0208,5866,300.2,241,42.271794,-83.742146,garmin_push_4696945873,FALSE,FALSE,b5743538,TRUE,FALSE,FALSE,3218185848,21,United States,FALSE,a3218185848,2,qe_aGrzb~NCNItAMx@HzC@|GFnGIP]?iKOe@HELJf[`@xg@@lCGNol@d@sAN[VYHiGJwPNo@d@y@zCaAzCe@jB_ExMiCdJy@b@gEAkVHaKXqIBgFLa^d@sLAgHBmCN_@JcEnBaE~BgOjJiClBkB`A}DhCYRUZKd@Gh@?h@\t_@IXUH_EHQLCXD`ArAzNhAxOr@zDnBrIv@|CvBxG`DhHd@pAj@vBf@zCDt@?f@GhAGb@s@nCO^kApBUTkBhAcXjGuMrDmB`@_Bp@aBz@{AzAa@t@kBfF]t@}HdNoAjBa@f@eBlAgC~@cAn@}FrGoApA_Av@}@`@{BH{EC}FVuBp@YTkBjCoAlBQ^y@zCcBnECNSnCKbEYpFIjBE`DHdBX|AtAfErB|Dd@~ApA~Fd@jArDzGnA|CbCfIrGbSpE`NrDjKtHxTn@fCPdBL~FDfLJdFAlBJ|HH~Cb@nI@bBIbDs@hIyBvTg@bCa@x@[`@aChBkClCkCfBqAjBQZaAlCe@vB{@jEi@rB}CfGy@~Bk@hCGj@Y`H]fCQx@s@zBq@dA_Av@gB~@uDbBu@h@WXg@|@e@rA]xAaBbMMn@aDrKkBpHgAdCsEbG{IhKoAfB{AdDMh@m@fF[lAQ\c@j@y@l@OIIS?gAVqNFeBNiAz@aChA_CrE_IZcADa@By@KwD[ag@YcZA_NGaBGy[YaRIcPGyCGaJG}SK_BSeAB]RSTC`K?~lAo@|BETGHKBoAa@cYMsBq@_DoF_P}FiPqK_\oEoNo@kBiAgCkC}E{@_CmAsFm@iBkBsDYu@y@cCQw@OqC@c@HqC|@uQVmAv@iBnAkEbA{BpCgDhAs@r@OdJa@xD@z@Ev@Sz@o@zAyAp@s@pBgCvAaBf@c@~CqAhBgAf@i@xIqNtAkCxB{FrAmB|AcAlD{ApDy@~OiExQiEjBaAxA_Bd@y@`@_Ah@qCFqAEyAg@_D}@aD}@sB}AeDoAaDaB{FyCiMc@mCeBkUe@qE_@cEFYLKp@I|BEh@K@YMwPOiGBcGHa@P[jA}@vSmMh@g@pBuApIcF~@[~@e@fAW`LUnHBtES|C@rWQlDIVIDQE}K?yLB}AR{@hCsGrAyD`DgI~HgTp@}ANOdAMz]c@nD?dCI|EA~IKj@eAf@kBJe@BaAJKrNRlE?nALnBFlLQzMAb@W@WS_YB_@j@E`JNdAGLQMuMKqFEcEDEDx@,169,46.800000000000004,5811,☀️First “real” ride since sprained ankle,0,0,FALSE,2,2020-03-25T19:56:17Z,2020-03-25T15:56:17Z,42.271775,42.271775,-83.742017,-83.742017,108,(GMT-05:00) America/Detroit,265.4,0,FALSE,Ride,3440483769,3440483769,-14400,everyone,10,NA,86.2,FALSE,501.1,NA
0,1,23163300,1,71.5,128.7,19.6992,0,FALSE,TRUE,11.464799999999999,2095,NA,NA,NA,NA,garmin_push_4692943979,FALSE,FALSE,b5743538,TRUE,FALSE,FALSE,3214622040,14,United States,FALSE,a3214622040,2,NA,169,33.480000000000004,2095,Better than nothing,0,0,FALSE,2,2020-03-24T20:49:41Z,2020-03-24T16:49:41Z,NA,NA,NA,NA,23,(GMT-05:00) America/Detroit,0,0,TRUE,Ride,3436699177,3436699177,-14400,everyone,10,NA,NA,FALSE,NA,NA
0,1,23163300,1,80.1,146.1,24.5664,0,FALSE,TRUE,24.5743,3601,NA,NA,NA,NA,garmin_push_4681193684,FALSE,FALSE,b5743538,TRUE,FALSE,FALSE,3204589786,12,United States,FALSE,a3204589786,2,NA,165,31.680000000000003,3601,Trainer Ride,0,0,FALSE,2,2020-03-21T18:21:23Z,2020-03-21T14:21:23Z,NA,NA,NA,NA,67,(GMT-05:00) America/Detroit,0,0,TRUE,Ride,3425991203,3425991203,-14400,everyone,10,NA,NA,FALSE,NA,NA
0,2,23163300,1,84.6,123.8,7.7867999999999995,2,FALSE,TRUE,4.304,2019,291.8,248.6,42.297146,-83.756558,garmin_push_4647433501,FALSE,FALSE,g4961796,TRUE,FALSE,FALSE,3176677721,11,United States,FALSE,a3176677721,2,cd_aGr{b~NW\ERCnABpAGfBF~BCJGDWd@?h@DjBEn@BbCI@k@GkBNoA@aBOI@u@AIL]\DfA?r@HpFD\Ar@DlCE|BBvCELMDEFEXEDe@@{AAoBBe@Du@Ac@FGVGp@A|@FvFCjAL`F?lCH~BCx@@vCEr@F|DCFe@J}DJiA?yCEoB@wBGg@?c@HqBFmA?e@BsB?g@@WACFCZc@HyCJqACoALmA?g@AiAHe@AkABaEKSg@Nm@BOAGg@Ie@BoA?qBH{AGkBJwADgACk@BsBIc@Fa@?cBDc@?m@G}A@e@@c@DQFsBAu@B{ACg@Bg@AqFDe@?c@EgA@[_@yAiFKUQm@Yc@aAC,138,21.6,1990,Morning Run w/ Zena & Chrissy cut short by sprained ankle,0,0,FALSE,2,2020-03-12T10:17:41Z,2020-03-12T06:17:41Z,42.271541,42.271541,-83.742178,-83.742178,7,(GMT-05:00) America/Detroit,56.3,0,FALSE,Run,3395552443,3395552443,-14400,everyone,0,NA,NA,NA,NA,NA
2,2,23163300,1,82.3,127.2,7.3836,0,FALSE,TRUE,9.2187,4577,264.7,233.4,42.271761,-83.742096,garmin_push_4640198733,FALSE,FALSE,g5491554,TRUE,FALSE,FALSE,3170835197,11,United States,FALSE,a3170835197,2,mv_aGbfc~NCt@Up@gD|G[b@OCS@qAlAc@Yq@FoAWWc@a@YBy@s@Ji@G_@[Wc@Bs@OCVw@S]w@p@w@h@q@?[CD{@Ug@UG[_@AYDFaAt@BSIDuIxH[J_AjAC@ECG@YwB}@`@c@^i@POSk@H_@Se@Ia@Bc@h@_@MSmBk@Gc@OKu@s@EOMB}@MH_AYm@EuBqB?g@Kc@qAmAi@@MDg@BKEYWuAoCCKYk@w@oAm@yAo@qAgAeB_AsA]c@AGc@n@CNd@`@Jj@Uj@gApBiBtDg@xAG^@nAKjBCp@Jl@Dp@@r@Kb@EDHn@JfCGrAMHW@FOGc@QEgBRoFZ}AWg@Aa@Sy@KyBk@y@a@_@Yc@Oc@G]Sc@Q][Ye@[a@_@Yy@eA]][i@c@Ue@JaAx@Ql@YVu@Ua@Ie@FKHe@La@K_@Se@Ie@@c@Jq@Fe@L_@\mAJq@h@YLa@ZQVa@Zc@Hw@Gg@B[LMTGZe@bAWd@]\e@RuAJe@Ee@?_@c@OWGiB?q@Rk@x@{@D}@E[MA?e@Jq@~AmC@MLk@\{@FE?I\_@Xa@z@y@FMAs@LGLc@hAuBfAiA\Yf@e@PK`@[VOnBq@b@Eh@?tBb@pACLB^TPNz@^X`@\\bAt@l@n@Zd@^Rx@dA~@v@~@rA`@Vb@N~@r@xAh@b@Hp@P^Xd@Db@JpA|@`@Pt@XZFr@Vb@F`@LJD`@t@b@RhANl@d@zA\Fm@@o@Ea@GaB@q@f@_ENi@Tk@fCyFd@wACg@Yw@`AcAX`@^`@Xb@h@nANj@h@tAtAxCl@zAhAjCHTBTNn@PVFKF[f@?f@HpHBdANd@CbALhBFdCId@@jANb@ClAD|@A?LDDCI`A?ZBd@Hf@Yd@Db@TRANI@QRKl@Lb@Vd@NpBPjAFd@?b@G`DHd@GjA?\Eb@AJGNSf@Lb@@f@Jb@Rb@Af@Gf@Cf@@f@CXc@JGZX\WZ_@\YXi@Z]Xe@Z_@^W\]p@oAnAuAXQZDH|@,150,29.880000000000003,4495,Argo 😴 w/ Zena & Chrissy,0,0,FALSE,2,2020-03-10T10:22:43Z,2020-03-10T06:22:43Z,42.274473,42.274473,-83.743859,-83.743859,22,(GMT-05:00) America/Detroit,54.2,0,FALSE,Run,3389134278,3389134278,-14400,everyone,0,NA,NA,NA,NA,NA
0,1,23163300,1,NA,NA,0,0,FALSE,FALSE,0,7200,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,3170079475,5,United States,TRUE,a3170079475,2,NA,NA,0,7200,Climbing,0,0,FALSE,2,2020-03-09T23:30:00Z,2020-03-09T19:30:00Z,NA,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,FALSE,RockClimbing,NA,NA,-14400,everyone,NA,NA,NA,NA,NA,NA
0,1,23163300,1,23.3,NA,1.4544000000000001,0,FALSE,FALSE,0.9601000000000001,2418,NA,NA,NA,NA,garmin_push_4636773268,FALSE,FALSE,NA,FALSE,FALSE,FALSE,3168197816,5,United States,FALSE,a3168197816,2,NA,NA,5.04,2375,Morning Swim,0,0,FALSE,2,2020-03-09T11:32:17Z,2020-03-09T07:32:17Z,NA,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,TRUE,Swim,3386194210,3386194210,-14400,everyone,NA,NA,NA,NA,NA,NA
7,2,23163300,1,76.9,122.9,23.2344,0,FALSE,TRUE,73.3425,12062,304.7,241.2,42.271756,-83.742123,garmin_push_4635130163,FALSE,FALSE,b5743538,TRUE,FALSE,FALSE,3166966556,24,United States,FALSE,a3166966556,2,ue_aGjac~NIN@~EMNsc@e@MZCx@]vVMxOBpMIT}MVwEhAeM}EEWRcAQQa{@bA[Vq@~A{Ufn@Aj\Kl@_}@p@{BTgJrEi_@rVSZMdA`@x`@SPwEV?fBrAlN~@zNn@dE~D`PzB|GpDdI|AlHFv@QpCu@~Cs@xAaAhAcB`Awi@xM}ExBqBhC}AfEoB~DqHpMwA`B}EvB{AhAaF`G}AxAgBfAmHFyEPuBNoAh@qB|BkBtC{CvI]pC}@nUTtDzAdFvBbElCbKlEnItAlDpKb]bU~p@n@nCNzDd@zf@f@tK@vDMrCwCv[{@nEsAjBuJ~H_CvDsAxEaBtHuCdGaBfFg@fEO~D_@lCs@tCeAbBkBrAkEvBiCzBw@vBoCrQeCnIwBrIsBbE{PrSmAzB_AnC}@xGuAdCTb@lEnAzAfAoCjPVb@rCxBvIh\`@p@yAhH{AvEC`@J^hLb[`i@fw@fA`Br@pBLfCGth@P~Ax@pAbBVlMK|@p@b@tAx@ja@|A`nBFt~@Otz@HzIzAne@QtCNzBfRpuAl@pHRdW@vmC^|ObA|KpBrLb@LhDgATj@`EvUPnBb@d@`Gl`@`Lxo@Sh@yCLU\@dA|YzcBbBjHjFbPZrCb@zoAo@d@wd@Rg_AWaITMUIkFK}d@]{VHa]WesALy@r@[~GJdJOLsAMe\T_v@b@kZz@s@~Eg@n@WTwQ|AMhFkB\SPg@oCqQq@qJOoG?soCOeY{@iKoRyvANeF_Byi@Ni{Aa@khAcAygAw@c`@KyAYaAgA}@}NLgAa@[g@[kBNaj@_@uC}EiIge@wq@mAcCeHqRqAgE`CiIm@m@}DoA_@q@q@qCk@cCB_@tMeIFiAwIu\{E}CmEsAGUlAuBlAgHtBaFdP_StAqBdAeCzBaJnCcJhC_Px@mCrBgBfI{EbAiBlA_G^gHr@cEn@oBlCmFx@_C~CyMrAkChL}JnAwBrAaKzBkVJmFs@}O[qe@[iEmAgEkMw^wQkk@{A}DmDoGq@aBoBgI{C_H_AcDSyEfAcVlDeLbE_GjBy@fIe@jG?z@W~BmBhHgItFeCfAy@xJoP`EiJbA_BvAgApDuA|i@iNrBuAzAeCv@cDNyCa@kD}@qDkDoIqBgGgF{SuDoc@BUj@WjDIPYWy`@XoAhK_HlGgDvKsH|IaEfHYpMA~g@w@R[C{WL{DlV_p@d@k@t{@w@nAgETgBv`@j@xQExCSCi[xM@GgZ,149,46.800000000000004,11364,Pierce w/ Ellie,0,1,FALSE,2,2020-03-08T17:36:14Z,2020-03-08T13:36:14Z,42.271791,42.271791,-83.743096,-83.743096,64,(GMT-05:00) America/Detroit,418.5,0,FALSE,Ride,3384791624,3384791624,-14400,everyone,10,NA,84.8,FALSE,963.5,NA
4,1,23163300,1,83.1,152.8,7.7832,0,FALSE,TRUE,9.1011,4300,265.4,233.4,42.27179,-83.742051,garmin_push_4631104684,FALSE,FALSE,g4961796,TRUE,FALSE,FALSE,3163717272,12,United States,FALSE,a3163717272,2,ge_aGf{b~NGRAr@AdDBnCUPI`@IBgA?kADe@F{@Gg@?e@BcBBYGo@IUAc@DWAi@BsBAkAEc@Ge@EqB?mAEeABcBIsBQe@Ae@Dc@?CXg@?eAHgAAYGc@UkA_@QVELc@ASMe@GaCMkAAiBIgDAc@CiBCyCOkAAg@I}@Dc@Ac@Gc@C]SYIc@}Ai@yAgBiEm@qAYe@Qo@k@oAQi@u@gAOJ_@`@SZNh@Dr@Qh@m@tAuBbEa@lAIn@WxCAxAJxB?t@IXe@KQKe@Gu@o@iAQ_@YYc@a@Ug@IkAWe@OiAc@u@k@c@Og@Cg@a@c@Ou@Ic@O_@SQKY]w@[IG_Ay@[c@SMOU_@WcAqA]Y[c@[]aAu@QGw@_A{@e@]WKEkAC_B[e@MkACwD~AWFa@PUN_BnBaAxAYr@SNa@`AeBzBi@tAm@lASl@Gh@Ar@KpA]nAMt@Cp@NbBBp@Vd@TDf@?fAD^EXIZUd@q@Ti@R{@^WvAQ\@^MPOVg@^[`@Ub@Ed@?b@MNQb@Ub@KpBKzA^d@CZSd@Ib@Bd@Jb@GVg@Xa@x@c@PAb@L^TVj@r@lAX`@`@Xz@`A`@NXT`@JZ@XJ`@T^Z`@RtA\b@NnCd@b@?J@^Rd@JhALhADhAAf@KfA[Tc@EgAAaBCk@Bs@IaE@q@VqCJs@Lk@fD}HTy@Do@Qu@n@iAB@Zd@b@f@p@xARj@Nl@NHrBdFn@pAPj@h@rAPl@BBPEh@Vb@@d@Hp@Bb@?XEfAB~DPhAJdBEhABd@Ab@FjAAjABd@AlAHf@CJ]HHb@JdC@@Lr@Ft@K^HLHL@PIXBtAGhANhAEd@FdA?d@Cd@Bf@Ad@Ed@?d@DTLVBrA@bAEdBLdBAd@IXSx@aAz@{@VSd@D^YtAuAvAcBr@kAZWDF@p@@H,171,12.6,4210,Sunset->Moonlit Argo,0,2,FALSE,2,2020-03-07T23:25:53Z,2020-03-07T18:25:53Z,42.271728,42.271728,-83.742111,-83.742111,108,(GMT-05:00) America/Detroit,66.4,0,FALSE,Run,3381223869,3381223869,-18000,everyone,0,NA,NA,NA,NA,NA
0,1,23163300,1,79.3,140.2,23.0904,0,FALSE,TRUE,11.552299999999999,1801,263,263,NA,NA,garmin_push_4629680069,FALSE,FALSE,b5743538,TRUE,FALSE,FALSE,3162524617,4,United States,FALSE,a3162524617,2,NA,156,28.8,1801,Warm up to stretch,0,0,FALSE,2,2020-03-07T15:35:07Z,2020-03-07T10:35:07Z,NA,NA,NA,NA,24,(GMT-05:00) America/Detroit,0,0,TRUE,Ride,3379884195,3379884195,-18000,everyone,10,NA,NA,FALSE,NA,NA
0,1,23163300,1,NA,NA,0,0,FALSE,FALSE,0,6300,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,3160580854,6,United States,TRUE,a3160580854,2,NA,NA,0,6300,Climbing,0,0,FALSE,2,2020-03-07T01:50:04Z,2020-03-06T20:50:04Z,NA,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,FALSE,RockClimbing,NA,NA,-18000,everyone,NA,NA,NA,NA,NA,NA
0,1,23163300,1,23.5,NA,1.512,0,FALSE,FALSE,1.143,2754,NA,NA,NA,NA,garmin_push_4626014233,FALSE,FALSE,NA,FALSE,FALSE,FALSE,3159522942,3,United States,FALSE,a3159522942,2,NA,NA,6.48,2721,Morning Swim,0,0,FALSE,2,2020-03-06T12:19:11Z,2020-03-06T07:19:11Z,NA,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,TRUE,Swim,3376570213,3376570213,-18000,everyone,NA,NA,NA,NA,NA,NA
0,1,23163300,1,NA,NA,0,0,FALSE,FALSE,0,3600,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,3157806631,3,United States,TRUE,a3157806631,2,NA,NA,0,3600,OGPS Yoga,0,0,FALSE,2,2020-03-05T22:30:00Z,2020-03-05T17:30:00Z,NA,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,FALSE,Yoga,NA,NA,-18000,everyone,NA,NA,NA,NA,NA,NA
5,2,23163300,1,85.1,146.4,9.0036,0,FALSE,TRUE,9.469299999999999,3819,285.7,230.5,42.271715,-83.742149,garmin_push_4621705470,FALSE,FALSE,g5491554,TRUE,FALSE,FALSE,3156141633,16,United States,FALSE,a3156141633,2,oe_aGb{b~NAq@Bw@E_DEs@@i@GWQaBAi@FgBCwADyCAs@Is@Qu@YkIAu@HgCD}GQoJGkAIw@MkBEkABkCAiCIq@aAcEq@gCCEe@AwDJ{A?sBDgB?Ug@?gBBo@Fs@Ci@GGc@?oAFg@I}@{@y@i@SA]\Of@Y`@[_@Oa@_@[e@J]ZUh@SPe@Ei@Dy@N_@c@a@wB]U_AN[e@Uk@o@qAg@wA_@a@cAq@]c@kBwCgAuBSWc@Mc@HOe@Om@c@uC[{AIq@Is@EaB?o@GcBD?Bp@D\JlD^bD`@xCLn@Th@d@GLB\Vv@fAfB~CNPRGEm@Qc@[_@Sg@Ok@Qe@?MFIhASd@KZ?b@L^XTd@`AzALl@Fr@Jv@h@vAPn@Zd@d@H|@BnBRRJX~@R`AZ\LF`@LL`@b@dALPL@RGFUJo@ZYd@Rb@Vf@h@b@TPBhBCb@FXITgEL_BHm@^?rAZ`@BFANa@?q@LaCDu@Hc@d@Qb@FxDz@`BTF?@GGyAE_EEs@d@G~AGxBEjAGpBENAPQ?s@MgCAs@?w@AiBEeBLm@vAeDz@{BGq@c@aCS}AGs@AcBT_CV}ABq@PuBNm@NUfAAfBBzACJ|ALdDDn@@n@JxANxALp@Tf@hAlBpB|DPl@Jr@LbB?r@Fr@Ll@~AtC\x@Zd@DNCJ]`@[f@y@`As@~@Wd@]b@uA~AmBdCq@r@[`@Yh@oAnBsAhBkBpC{@`AgDtEm@|@s@x@o@~@wAhBk@|@Az@Wj@[`@Ol@FhBAfBBp@HfBPdCFjBB~DNnHHtG@~F^jSA`DDfBAb@HrC@ZBL,173,12.6,3786,Arb & neighborhoods w/ Zena & Chrissy,0,1,FALSE,2,2020-03-05T11:31:50Z,2020-03-05T06:31:50Z,42.271766,42.271766,-83.742093,-83.742093,69,(GMT-05:00) America/Detroit,125.8,0,FALSE,Run,3372823177,3372823177,-18000,everyone,0,NA,NA,NA,NA,NA
0,1,23163300,1,NA,NA,0,0,FALSE,FALSE,0,8100,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,3155322517,4,United States,TRUE,a3155322517,2,NA,NA,0,8100,Climbing,0,0,FALSE,2,2020-03-05T00:30:00Z,2020-03-04T19:30:00Z,NA,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,FALSE,RockClimbing,NA,NA,-18000,everyone,NA,NA,NA,NA,NA,NA
0,1,23163300,1,26.4,NA,1.5372,0,FALSE,FALSE,1.5773,20123,NA,NA,NA,NA,garmin_push_4616904792,FALSE,FALSE,NA,FALSE,FALSE,FALSE,3152379529,5,United States,FALSE,a3152379529,2,NA,NA,4.680000000000001,3692,Afternoon Swim w/ Zena,0,0,FALSE,2,2020-03-03T21:28:54Z,2020-03-03T16:28:54Z,NA,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,TRUE,Swim,3368645817,3368645817,-18000,everyone,NA,NA,NA,NA,NA,NA
6,1,23163300,1,85.4,124.7,8.2944,0,FALSE,TRUE,12.119299999999999,8372,292.5,248.5,42.271795,-83.742134,garmin_push_4614501486,FALSE,FALSE,g4961796,TRUE,FALSE,FALSE,3150419359,12,United States,FALSE,a3150419359,2,ee_aGxzb~NEHAhADjABxB@X?fALdJ@xDIbBBVApALjFBhCFJb@NfB\hALd@Ab@DzCHd@HpBDbAFz@@b@GnBJnB?b@Mb@G^?^@j@HR?z@FX?b@Qd@BRh@d@B`@FFHJ@TAb@IlDCf@DrABhBGtEAzBGf@BpCG`EBpEEzAFj@Cf@DjA\`@T~@v@fAzAjB|Dt@nARl@z@z@Xh@`@Tr@|@r@jA\\pAfBtAdBrBpClCjDj@|@bD`EpAlBtAdB|CnEv@`AH`@Sf@m@dAUj@KX_@nBCxE`@dD\|AFt@?t@In@o@rCUj@m@x@a@^_CfD[^g@Fa@OIs@EuCOcF@q@XiB|@gC?q@QUe@Jg@Ce@Ic@WmA]iA_@uDgAmB]e@QeAs@y@y@Wg@s@y@oAsAu@m@a@S}@Yu@Qc@CsCRKj@BfBAt@Dn@D|FBd@VV?AQEgAO_EDiAAc@@iC?mABe@AsCHwC?kAAg@BcKL]CCO_@PG\@fAF`CgAToAFuC@wBFSB[WGs@EkB_@Ge@DwB@oBFiAHWd@A~@yCNe@H{@I[Ne@Lc@?]KiAGqBFc@HmA@yAFc@?g@B[J[^Ip@E|AB~B?dBE|@Gh@EN[`@_@XSF{@AiAGe@Ic@?a@Fg@B{Ag@e@@e@M[PRh@j@nAZ^LHb@RJN@^r@dA`@Rb@?TGNAv@PjAv@b@HXGNDf@Bb@Fd@C`@Ub@Cb@Hd@PT?BE@ICWIe@Uk@Gi@Bo@Ec@AmAGs@JyC@s@Fm@?QGq@aAm@YIiAMe@?kAP[]q@kAq@uAMq@Ko@EiB}@gC[_BGo@GoBD}A?kEK}CKg@W_GBa@eABqB?WUIq@Ca@CgEImCC_DCmA?s@Bq@?qA@s@Cu@Du@Aq@@o@GeB?q@ImCECsBD?f@Mk@t@BNG`@Al@HjCD|AHb@?VERK\i@f@?DA@M?u@IcDDiCEyABm@DIRm@@KKmCEgCGq@Ng@vAHbBGb@HzBJ`BQBs@CeBCYAmCHc@VIU{DEqE@q@DY,149,11.879999999999999,5260,Road run w/ Zena & Chrissy,0,3,FALSE,2,2020-03-03T11:22:31Z,2020-03-03T06:22:31Z,42.271711,42.271711,-83.742041,-83.742041,25,(GMT-05:00) America/Detroit,98,0,FALSE,Run,3366496052,3366496052,-18000,everyone,0,NA,NA,NA,NA,NA
0,1,23163300,1,NA,NA,0,0,FALSE,FALSE,0,7200,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,3149373755,5,United States,TRUE,a3149373755,2,NA,NA,0,7200,Climbing ,0,0,FALSE,2,2020-03-03T00:20:00Z,2020-03-02T19:20:00Z,NA,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,FALSE,RockClimbing,NA,NA,-18000,everyone,NA,NA,NA,NA,NA,NA
5,1,23163300,1,84.6,151.6,9.2916,0,FALSE,TRUE,6.4288,2599,284.8,230.3,42.271823,-83.742129,garmin_push_4612710409,FALSE,FALSE,g5491554,TRUE,FALSE,FALSE,3149050424,10,United States,FALSE,a3149050424,2,ae_aGd{b~NCO?_@AEMCQFGCEq@AsDImB@YGg@@kGGcBIw@EcB@eBIwEAeGIwCAqCGiBCgB@uDEw@UiBCs@?gBE}D?GE@Au@WcASaAq@iCa@gAa@Uc@F{DBg@B{CG_ADWI?yAJcBHo@A]MUg@Fs@@c@?c@Is@u@cAm@_@XSj@QZa@GSm@][c@?QFQNKZKTOJU@]Ce@@a@Le@@IQSaBOk@c@Ee@Lc@KSy@m@}@e@yAWg@a@Wc@Sc@WYg@wAuBWi@[[Ug@Me@We@a@EIFMh@\hG?r@[vGi@`D_@~AQh@Yv@Wb@u@|@Wd@eAf@a@HiBTq@Bc@RWXGNO~@I|@Cz@AvBD~BDn@LJPDDr@@nDGjCRRMl@Hh@Tl@Dr@B`BEn@?r@Cn@HlBNl@f@bAt@p@`@Nb@JTGlAEd@@b@Hb@BDCMeBKq@KmAJo@Ve@b@InBIVC`AAr@GdAOhA@PBRh@VVpA@\ZXd@Hn@Mv@Dt@Vh@j@GRB`@PXFf@Dj@NhAh@`@r@^^l@R`@Dd@GLFBTW|C@r@Xj@Zb@jAxB\\v@`AZTd@P^VTh@|@d@f@HbADd@Ab@FdAv@`@R`@XBD?|AFRb@?hASf@HX^d@@lAEj@KhAIJDKfC@fB?BVAFFBl@E~BBdA?q@GkCC?,171,18.720000000000002,2491,Arb,0,1,FALSE,2,2020-03-02T22:44:08Z,2020-03-02T17:44:08Z,42.271695,42.271695,-83.742104,-83.742104,56,(GMT-05:00) America/Detroit,78,0,FALSE,Run,3364949681,3364949681,-18000,everyone,0,NA,NA,NA,NA,NA
