achievement_count,athlete_count,athlete.id,athlete.resource_state,average_cadence,average_heartrate,average_speed,comment_count,commute,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,end_latlng1,end_latlng2,external_id,flagged,from_accepted_tag,gear_id,has_heartrate,has_kudoed,heartrate_opt_out,id,kudos_count,location_country,manual,map.id,map.resource_state,map.summary_polyline,max_heartrate,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,start_date,start_date_local,start_latitude,start_latlng1,start_latlng2,start_longitude,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,workout_type,average_watts,device_watts,kilojoules,max_watts,distance_km,distance_mi,elapsed_time_min,elapsed_time_hrs,moving_time_min,moving_time_hrs,wday,mday,yday,week,year,month,elapsed_hrs_cum_type,elapsed_dist_cum_type
0,1,23163300,1,NA,NA,0,0,FALSE,FALSE,0,7200,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,2594527342,3,United States,TRUE,a2594527342,2,NA,NA,0,7200,Climbing,0,0,FALSE,2,2019-08-05T23:50:00Z,2019-08-05T19:50:00Z,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,FALSE,RockClimbing,NA,NA,-14400,everyone,NA,NA,NA,NA,NA,0,0,120,2,120,2,1,5,217,2019-08-05T00:00:00Z,2019,8,19800,0
1,3,23163300,1,NA,141.3,22.1904,0,FALSE,TRUE,50.8029,8995,299.9,241.3,42.271757,-83.742111,garmin_push_3927446524,FALSE,FALSE,b5521612,TRUE,FALSE,FALSE,2600235999,9,United States,FALSE,a2600235999,2,cg_aGffc~N@jAu@Z}IGQBK^LvOLpg@Rf[uBVqBDag@l@e@H]Tc@L}AFyVPc@fA{BlIkHvVaAjCgJRkNDmYf@El@J`BAfDHKG_@@yCGyAKW]Gef@n@yICaMVQIGWCwCBeBCwLe@iZCsCKIeA@qB\eBrAg@n@gLzRmK`P_DtF{@nByAnEaAzDg@~C]rCc@~FK`CEzIPlMVfJG\eAvB[`@WHsFX_FlAiADwBSeEsAcAJG|@xArAl@dBb@V|@JVRNb@Bj@Gf@Q^WLqEEyB[sAl@A~ECTo@N{KRsF@_ELaAPcQTWZm@jBiEvQs@fCgAtBeHtGwE|DsDbCeCpAaElA_M|CsMxCuNNoGLsAZoBdIWzCb@rk@GXONuv@l@sA~@PvQMz@OTSNy@FaFCgJVcMHsB[uCwAqEeBq@O{ID_EEeW\wIXiGC_NJsWd@MCGQAWAoGE}BE]QQ[GeX`@{MFiq@lAKLGXm@|E_@tAaFbOu@tBWd@cBbCkH~I{AnAcB~@aAp@a@^[h@c@nAq@rCi@xCc@hEo@vIMTWFqUvAeEDuLq@aQ{AkFo@mAAMpCPzH^jZDvKMjN?bLE|HBhA@dSHdOU~HJjEA|BQnKj@hUJ`XHlBBnQZxUDtMTrSFRJHtOOdADfJ]bKKp@ITUNc@@g@u@aa@I}BKqPBq@ZqCtB_JtAeF~@{BlDkJrDqLfBeF|@{BV[ZOx@IpNLdOSp\i@bi@]fe@c@tU]`ZCzVWjTCf@uBJyd@A_XDyANiOHoPLcK@_JZmBjBuGzAsGzGsVpFyQ\wBHeBDm]NYPGpBC`EFlBEj@UNUJYDc@D}CKeMB[JSxAM~WAj\]r@kBEiIQ{JQmQBuCP_B|AaHRe@LK`@EjRIdCGrBU|XyGnEuAp@]tD{BlCkBfL}JtA{Ax@_Cf@qBrEoS^k@fLCfRi@zQMlJk@fA]f@e@hAyBbCeGvAoCbAcB\SrD[XOv@aBZ[Ja@@YKa@_@sT@aGPeGNsCr@oHf@yCvAqF|BcGzCqF~BoD`GqI|JoQjAiBjAkAnBm@|AGRHFp@FVB`EErBDdHEp@HlAA|CJtHAt@T|GGt@@TZp@nENvNOrCB|BKfJBxUc@L^JdA?vCDkBMiCIqUDgFLsA~BeGvBgGdCmGxCmIdFmM`@OtBE~I?vVe@~SSPEf@y@t@mCHmAHKhELlKHv@IzCT~BDvBKzPBnCCn@ILeBUkVBw@LI~EHjFCFuCIsC@_D,176,50.76,8242,Gravel fun!,0,1,FALSE,2,2019-08-07T22:03:31Z,2019-08-07T18:03:31Z,42.272028,42.272028,-83.743874,-83.743874,(GMT-05:00) America/Detroit,386.2,0,FALSE,Ride,2758899729,2758899729,-14400,everyone,10,87.6,FALSE,722.2,NA,50.8029,31.5674487759,149.9,2.5,137.4,2.3,3,7,219,2019-08-05T00:00:00Z,2019,8,702065,2261.9890923087
2,2,23163300,1,NA,141.2,16.0524,0,FALSE,TRUE,19.857599999999998,6141,327.6,285.5,42.373865,-84.078654,garmin_push_3929034800,FALSE,FALSE,b5521612,TRUE,FALSE,FALSE,2601530849,8,United States,FALSE,a2601530849,2,mwraGfte`ONNnBE~Az@KPc@LYf@Kr@a@`@@ZINSKa@NKCEm@SL}@cBYEGIN_@OQcBrCYFsAdFc@jAq@x@k@hBJtCT^HCPP}@nBE~AjAvBB\CnAk@`BEp@M^LVNtBE|@Md@q@r@NVb@nCVdCx@pAt@hBvBFEfAg@fACRFTpBMv@_Bx@]r@iDhAgBvAy@LB~As@lB}BfAqBf@k@\G`@a@PoA`Ay@fAIJgBg@mAc@[y@~BYLGeAW_AaBs@wBcDgAtCNxALLX~@[vBoAlAe@BQ\mAZEGZ{CUa@BMr@QSyAWg@NoB{AoAGi@q@[]AgAmBEi@aBcCZ[r@kC`@_@n@wA\@S`BDv@W`BHJ`CRJd@a@bBEhAdB[`By@d@yAZc@@a@t@wBx@cAvAs@dA]l@h@rDEh@H|EQ@\qAbBGh@LFp@Sj@PNOhAZr@UBpAb@ECbA^PzCwBVoChAkAj@mAx@o@r@O|@HZIzB@`Cg@x@aClBTt@yB^Al@oBx@kAxAr@fBPPNjAW|@Yh@s@\TFGBSm@kBJOVH`AaAfADdBRnAjAX`@cB`EXtF`@Gn@m@LN?v@t@_@ZPOxFTd@\VJb@DnCQr@\rCCh@`@T`@p@Lr@Yb@`A`CYt@?pDe@jC{B~@s@~Ad@jAbAB~A{@lAr@bAoARoBZqAvA}@bAqAhB@h@pA@rCdAjBjAv@`@jCvAzCt@bCXzDT`A[fAl@pB|@|@Aj@a@bArB~BQJSf@NTd@HBx@Mf@SLI~AUJuAm@o@sBc@Je@f@ZdCt@p@rB|@nAbBr@PDKG[HQ^ADOEe@m@w@^g@\f@h@FJj@JHh@BR\FfCh@TrDKb@_@[QU}@s@DSMQa@r@Wx@w@R_@QM?SxAq@|@UDXQJALJV`B`ChAn@NAEoAzAeABUCgAn@o@@SS_LSc\_Bq_A?qGPeMeAsRmA}hA?sCL_BlBcKTuCCeAg@iCoBcF_@{BSiTJwCfAyMI{C{AsHcAsLE{CT}E?{CQyIKEaC`F_DlI}EtQWbBsDfMiB|EiA|BkB~CaDdEwBrBqRpPsEdDoAfBs@pAaAZcBhAyPtN[QaAv@km@rh@iEdEaDlEoCrFy@zBcE`NiE`JEp@HzAh@x@z@p@,170,45.72,4453,DTE on gravel bike,0,2,FALSE,2,2019-08-08T11:24:03Z,2019-08-08T07:24:03Z,42.371913,42.371913,-84.08404,-84.08404,(GMT-05:00) America/Detroit,196.9,2,FALSE,Ride,2760257292,2760257292,-14400,everyone,10,70.4,FALSE,313.6,NA,19.857599999999998,12.338936769599998,102.3,1.7,74.2,1.2,4,8,220,2019-08-05T00:00:00Z,2019,8,708206,2274.3280290783
7,8,23163300,1,NA,138.7,22.6908,0,FALSE,TRUE,29.9983,7122,262.5,248.8,42.27172,-83.742124,garmin_push_3930818383,FALSE,FALSE,b5743538,TRUE,FALSE,FALSE,2603067940,14,United States,FALSE,a2603067940,2,iz~`Gpkb~NdJuJvEkFdZ{[rGkHrAgAPEdMiIv[gSbHgFdEyCrQkNlCoBpAg@j@IpIG`LDdEKjMBnFx@tKI~F@jBYjAc@hBYtSOxDDvCIf_@STJJ\@lHIROFiKJw@Le@\S^Mb@GvCHhLIxCGv@@VLTLJjARz@BbBCr@G?IECmAH}A@aAGo@QOa@Bm@HgABsCA_FA]KdADnGS|DJVRLtBZnBEFGSIuBDiAG_@QKSAm@RoCCeHC]Cv@@jEEnCObBFXPRhARdADlBK@KMCyBNsAM_@MQa@@m@Dk@H{ACoIKLDrIQ|CBb@RTXJ`ALx@@bAGOMuB@oAUSc@NcCDwCGoFIl@DfHSzDJ\RNd@JjBFdDGi@KwD@sAOIGGKA_@LqC@q@@wBCgAExBAvCQjCFRNJd@Lx@DnB@xBEOMeDHqAEy@OQQAa@NaD@}CAgCC_@GHDfHSbEBZPRr@N~@FxCCQKmBFcBKe@MOW?]PyCAsHEc@ChB@rGGdAKjAFXp@VnBHnBAdBI@IUC{DHuAEaAUM]PqCA}IEUGHFfHE~AMzBFXRPnBVfFQk@CwDDqBWOUAa@PyCAcGEaBEjCBrEQdD@^PXXNbBR`EKAME?_EBkAIi@MMS?a@N{B@yCEcEIl@DxFCfBMzAD^PTVLlBJvEKCOG?aCF_CCqAUKY?_@PuCCqHCi@GT?FCMAAW@P?JMDQAeEBe@Jc@Na@TYh@YrAGbIEN?XRFd@HhWKl@Ud@]Za@PuIFkBUW_@@m@TsCGaN@mBJo@Ve@\Y`@K|KKXVHf@?vHDbKCjAKn@Uf@_@Za@PaHHqBIk@O[e@?w@NsADsAAiHE_D@{AFg@N_@RYt@a@nLKNLDVJvUA`AKl@KXQT_@XUHyGHmBE{@MQSE]R_EI}IA_D@o@BWLk@Vc@ZW^K~KQZPJd@ChEFjK@|CAXKn@Wj@]^e@NiFD{BCkAO[U@uALqCGwMBgBLm@Vc@\Wl@O~IIl@BXTHf@BtVCVMl@Wd@[Xa@NoIHoBYQi@L}C?}CEeJDkBLg@Xi@`@[b@I`JEnAp@LnU?v@Ih@g@`ASJ_@LmIDoBQQQG_@NsBBsCAuAIqCOKUDd@_@AyCLoB^s@JMRMXG~IIrAMLSD[A_DGqCCSgB]_`@\_YLoBFcDx@qBXuBDwNDgFcAoBA_QH}ECeIFyDFeAGUDcE|CyMjKkFzDiBlAkDjC{RlMuRvLgG`E}IrJuA`BiDrDoDdEkFzFaEtEuG`HkGdH,187,45.72,4759,AAVC Crit Practice,0,3,FALSE,2,2019-08-08T22:14:41Z,2019-08-08T18:14:41Z,42.271755,42.271755,-83.742093,-83.742093,(GMT-05:00) America/Detroit,162.9,0,FALSE,Ride,2761834412,2761834412,-14400,everyone,12,83.6,FALSE,397.9,NA,29.9983,18.6400736693,118.7,2,79.3,1.3,4,8,220,2019-08-05T00:00:00Z,2019,8,715328,2292.9681027476
4,2,23163300,1,85.1,163.1,9.0972,0,FALSE,TRUE,8.3498,3371,284.8,230.7,42.270988,-83.744374,garmin_push_3932078312,FALSE,FALSE,g4468464,TRUE,FALSE,FALSE,2604067579,6,United States,FALSE,a2604067579,2,ye_aGblb~NG{CGq@@mAIyCAyCAq@@q@IiBCyECIWg@Eq@?mBKuDA{CIgDWuE?sAOgFDYAq@y@iCYuAi@mBUa@UAm@BcBC_EHiA?_AFMECIDcBLkBEq@c@SiA?e@EcCaBQE]`@Uh@a@Z[MQk@MUIIQC_@NYl@OVGDMDg@E_@Fg@P_@CQo@QqA]a@q@Hc@[aCyDSo@cAq@_@]Y[oAkBm@aAeA{B]U[HYe@e@kBm@gDOyAEs@D}AM_B@s@Fk@f@{CxAsFxAuDXe@Z_@vAmCd@Q^[^eAn@kATSf@PJNTl@Jt@@n@Cr@e@nDMtACl@Kf@Uh@a@n@s@|@KVE`BUh@_@`@i@xAMLe@Le@Iu@?YA]JSLo@rAm@j@Kn@DfBNbB`@xBR|ANj@T\b@?^PPRrAdCTh@vA|B\VpAn@Rh@Lj@Zf@Th@NNPh@@XQf@oA`A]^m@@o@QMHINH\`BjEVfAp@lA@p@DLHlBCp@FxD@fFBT?p@IXPtALhAFLd@@dAI~@AVb@Br@Hd@GDk@Fe@?c@B_@\g@CSUg@I[Jb@DRHf@HTb@A\e@Gi@?oA@g@F[h@Ep@Hp@^\F@jBCd@I\_@TGjA@h@Ad@KX_@ZEFLDZ^dEHlC?r@Fp@Jr@J^x@|@p@Pt@LZ\?dBJn@Gr@h@vAj@nAJHb@HLXFZVf@v@l@j@X\l@L~@DpAJd@XPb@NRb@X`@b@BVh@b@?d@Gf@A~AHn@KnB?d@BjCMd@Gd@DLBBp@C`CFzC?zCAt@HxCDXb@AbBF,181,18.36,3304,Arb w/ Ellie,0,4,FALSE,2,2019-08-09T11:03:28Z,2019-08-09T07:03:28Z,42.270934,42.270934,-83.743221,-83.743221,(GMT-05:00) America/Detroit,95.5,0,FALSE,Run,2762890373,2762890373,-14400,everyone,0,NA,NA,NA,NA,8.3498,5.1883235758,56.2,0.9,55.1,0.9,5,9,221,2019-08-05T00:00:00Z,2019,8,279904,399.73355663899997
34,2,23163300,1,NA,137.6,26.1756,10,FALSE,TRUE,164.72,25343,321.1,231.7,42.271667,-83.742132,garmin_push_3936631058,FALSE,FALSE,b5743538,TRUE,FALSE,FALSE,2607732458,21,United States,FALSE,a2607732458,2,uj_aGn}b~NoVr^m}@iBkHoDEuBoC|@kBdG{t@iDuGjA_@rCqCbAaLMKvJnEdXsBrMqGlGmLtCgP}CkInBy]bk@aHtSiBjZ|@~^`Efc@dQnk@q@~KmGbG_p@nQyTl`@oVfRqTjAuK|TmAbX~@|Gvu@xwBfB`cAkEtc@iQzQaMb`@iDdVwNdKkMdk@eUjZ{FpR~HhD}BlQ~CbC~J`^}D|PrMr\fl@l}@Tzo@xQ`AlBbCpCtoCDpfCtA|a@dVnjBDpqCzCJhCnt@nGl_@hChBnAAuAByAb@nT~qAaE`ClZheBdJb\hBnaEyDnh@mKbL~BxS{A`RfCvOe@~UfDjSXxq@RziAuAds@eC~PKhj@iFhE_FpOwK~J{qAj@mLsFaM`D{SmM{NwOmc@y~@e^Em@eFuDQs@_F_KSoBwd@bAstAfd@oa@~Pg_AiGiiFzCcYwDeN~@yk@kDmXAw[lMsPrCCpQyWd[wl@vMyMlz@u[lCvDyAe@j@_Ezb@o@mFqY{Eh@uDyY`@qg@GmlCeV}kBw@uUs@}uDgCqmB}BcCoQmAOoo@ol@o}@kKmX_A_DlBeI}EsByByI`F}DOcBgD{LkDmCpC_QyH{DhGaSvTkYlMgk@rO}LnCwT`Ly]vPeQlFcf@wAwaAcw@a|BxAeb@hJqPjV{AxTwQvVua@no@iQbEgEjAuKoP_k@_F{f@s@mb@nDe\xe@az@zXzAjL{CxGuGvBsRiEaU^iIrLRnJuF|Np@r@cFgI_J}UjDaN|Io{ATa}Ab\wjCRkm@_Eo^~Q_]vFel@~o@am@p{@kH`DmRTgL}EkN_[rLgb@rCeBuUpHcw@yHarAeC_@ad@iGmXOyOqC}H~^yf@lUcKkBs_BsXa{@cCua@sO{p@}Bm_@Vy^tFcm@pL{Ut@{}BvVmeA`fAgEsIcnD`BobAjxA}CxrA|JvuC}GjNnB~yAyGaMs\eLif@_@wc@|Fkv@}Cub@yVmbAuLiYyXuc@cCqgAoBuNut@ouCc\wf@cZomAnZtoA~Xj_@fw@n{CjBrOpCngAzWpa@rKzV|WbdAnD~a@wG|eAnDte@hL``@dZrq@dp@dhBt_@hzBpf@l^rB~o@I`r@vEvXpCJ|HtYzJ|BtXj@xg@f_@to@d@|BloA{A~[zCdiA}@bHjBhdBbBvP`GbPoOzx@xJvF|`AdBpPqU,165,50.04,22654,First century ride!,0,9,FALSE,2,2019-08-10T11:25:44Z,2019-08-10T07:25:44Z,42.271919,42.271919,-83.741933,-83.741933,(GMT-05:00) America/Detroit,797.3,0,FALSE,Ride,2766701314,2766701314,-14400,everyone,10,104.5,FALSE,2366.6,NA,164.72,102.35223112,422.4,7,377.6,6.3,6,10,222,2019-08-05T00:00:00Z,2019,8,740671,2395.3203338676
0,1,23163300,1,NA,NA,10.3788,2,FALSE,FALSE,5.19,1800,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,2611159332,3,United States,TRUE,a2611159332,2,NA,NA,0,1800,Indoor Rowing,0,0,FALSE,2,2019-08-11T20:00:00Z,2019-08-11T16:00:00Z,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,TRUE,Rowing,NA,NA,-14400,everyone,NA,NA,NA,NA,NA,5.19,3.2249154900000003,30,0.5,30,0.5,7,11,223,2019-08-05T00:00:00Z,2019,8,27874,48.646514219000004
2,1,23163300,1,85.7,155.5,9.6876,0,FALSE,TRUE,7.4583,3062,284.8,248.4,42.271496,-83.741408,garmin_push_3941084932,FALSE,FALSE,g3486688,TRUE,FALSE,FALSE,2611418231,11,United States,FALSE,a2611418231,2,ee_aGlgc~NHlABtCAr@HpCEn@Br@ElAH~@CZCPEfA?r@H`CA|@Gn@Lb@GPC`@ZXrBh@f@Ff@EfA@vDRh@A`AFDr@HjEAfBD~AAfBF|A@fBCj@FzCCtADdBD~DAp@F|BAfCBr@@lCNnKAt@DvCAlBBp@Dp@CbBEn@[`@MVa@\e@Jc@BQDa@GYI_B\M@c@Mg@C{A@uBTkEBw@PSh@EjADxBA~AHrBOn@]`@i@f@_@Ri@CK@kBKaBHy@Su@W[Dc@SWBFh@dApBVV^RD\Rf@\b@b@Tb@J`@EN@dAT`Af@RFt@Cd@Bd@Jt@GFG`@EhA^JAFIDWGg@UqAJq@GcA@aAA]Ds@Iq@Cw@Fq@Lm@Ds@Mk@iAk@iAKkADcAFY_@g@oAy@cAGo@Fs@@q@Co@o@mAc@mASgAGo@Y{BFeBD}DAgBA]?qAKaBGyAM{@?]j@E^BfACBC@OFuBC_EBwBCeB@yCG_E?u@Fg@QcBDg@CkFDiAAw@Ds@GaB?iCMm@DaFRi@CeEI}CAoCCZ@dB@n@FPnCAz@DjA?L@fA?l@Gf@A?gAKwBBqCGOiBBgCCEOk@Au@BwAAjDSk@Jg@Fg@?i@FHg@xCKtBB|@Ff@?`@IDOD_A,177,18.720000000000002,2772,Evening Run,0,0,FALSE,2,2019-08-11T23:31:21Z,2019-08-11T19:31:21Z,42.271714,42.271714,-83.742124,-83.742124,(GMT-05:00) America/Detroit,81.2,0,FALSE,Run,2770553713,2770553713,-14400,everyone,3,NA,NA,NA,NA,7.4583,4.6343713293,51,0.9,46.2,0.8,7,11,223,2019-08-05T00:00:00Z,2019,8,282966,404.3679279683
1,2,23163300,1,84.4,157.9,8.6436,0,FALSE,TRUE,8.1457,3416,294.9,236.8,42.280854,-83.75852,garmin_push_3942269594,FALSE,FALSE,g4468464,TRUE,FALSE,FALSE,2612317116,12,United States,FALSE,a2612317116,2,}kdaG`ke~NFy@@s@a@s@Es@R{BAgBIk@IEg@BcAn@K@EEGYIM}@o@AWGEQC]UC@c@Uw@U_@]Ks@EqBQo@Is@EqAMc@MSMm@@E]iABcBWy@Wg@a@UK?e@P_@^Up@Mn@Qj@IJc@He@TgAZeAn@iB`A_@VMPe@p@OV[`@Kl@a@l@Uf@]|Ag@`AY^U|@Mn@Dr@Mn@S\i@xA]p@Qh@a@t@CTOVaAr@e@JQJi@f@uAt@]Z@n@HRKp@On@o@lBIbA?p@N`@G`DJ~@`@p@F@`A[`AMJEt@D^HJ\Vd@f@b@~@~@^XTNLB~@Z|@PvAIZMRSb@MNKHM`@UZAj@`@ZZLH`APdBLlAQ`@Kd@ShAO~@Df@Ad@Fb@Kb@Cb@Hd@Gb@UPQBOdAk@Hq@?QK{Ae@yAOeBHq@Bs@EkBDi@Jk@|@_@XWHSNSREPo@\K~@?ZCVE^JEf@LPFd@Sn@AVDF^^jANTAlAHTb@Dd@`A~BZzAZ^^TRDpDCjA@jACp@@jAI|CCjA?f@BtA?hAAvHWd@@x@EX?zCEfAD^ChA@jCGd@?VDr@@\XIl@Wd@?RNFx@Bb@CnBBrDGd@@jAAjAGpB@nAId@?ZAJC@C?e@D@?ClBBhAA,172,12.96,3393,Morning Run,0,1,FALSE,2,2019-08-12T10:32:33Z,2019-08-12T06:32:33Z,42.298395,42.298395,-83.754881,-83.754881,(GMT-05:00) America/Detroit,83.5,0,FALSE,Run,2771508433,2771508433,-14400,everyone,NA,NA,NA,NA,NA,8.1457,5.0615017547,56.9,0.9,56.5,0.9,1,12,224,2019-08-12T00:00:00Z,2019,8,286382,409.429429723
2,3,23163300,1,NA,125.9,25.2648,0,FALSE,TRUE,33.8629,7272,300,241.4,42.277186,-83.755899,garmin_push_3944517915,FALSE,FALSE,b5743538,TRUE,FALSE,FALSE,2614136687,11,United States,FALSE,a2614136687,2,}_`aGvfe~N?hEEnCKJmDDqA?EEBGVC?NGBoD?g@DKZ@PpAlK?PENsCL{LLaCNg@`@kANuRDoDHOHgEjOiEvNqBjGwJ^kFHmBGeD@s@DsVLMRPnCCs@WgBmAE{^XkENcKG}HJyBXsBz@gB`AwErCqH`FsEnCyJtG_Az@M`@Gd@N~KLjSEVYJcENMR@p@RtChAzLf@rH^nE`AxE~BhK~BlHx@xBxBdFx@|Bl@jCTnC?d@_@pCu@fCmAjB}AhAiEdAyB`@ea@bKyCnAkAv@qAfBcBpEcA|BwHtMmAdBe@d@yA|@qCfA}AfAoBvBqBlCwAxAsA~@c@NqAFiFCmFVsB^aBtAiCpDk@xAoAhEw@fBStAWfHYjEU~EDbDV|A|AtEnBnDz@pCbBrGxE`J|@`Cv@|BfBvGxE|MvChJfFhOzE`NfCzH^|ARnCDxCFvZDjCJxDn@rJBfBGrCSlCoCdY]vCQ|@u@`Bs@n@yA`AeHtFsAxBcAfC_DvMaC|Ew@lBu@nC[xCKzCUvCi@vC_AdCq@z@mAz@kGbDi@`@m@x@g@tA]xAs@hEw@pFUbAiDfLk@fCo@pB}@zBuF|HgDhEqCbDSN]BQHk@`ACNv@sAf@@TInBiClCyClDcEnBuCjA}Bv@iCn@gChDqKj@oCbB}Lr@qCvAkBdBaAjBy@lAy@|AmAx@oAX{@n@sCXsCJ_DX_Dp@mC|@wBvAeCfA}BxA_HrAkFbA{BbAcAhBgAdDmD|AuAv@mAZy@d@qCt@iHhA_Ln@iID}BA{Ac@iHOgFQaS@oGY}Ki@yCsIeWwDmKoHcU}@cC}BmHmByGs@mB{CqFgA_CaB{Gw@cCgAmB_AwBw@_Ce@yCB{CPmEt@aMl@sC`A{Bl@cChAaCrAiBtA{Ad@YlBYrEQfH?`Be@~AuAlIwIlAs@tBw@fBqAxAsBtDcG`EaIzAaEr@uAd@m@`@]nAs@xCkAhCi@rEsA`IqBnIiBnGaBhBk@~AgAhAoBx@iCN{@P{C_@}Ce@sB_AkCgDcI}@kCuAeFkC_Lg@wC}AeSmA_LAm@BKTUvDIZCHIBYWcQ?eEI{HJu@R[bBgAfR_LtIaGrE}B~Bu@tBQlB?lBKhFBrIIjDFpGQjB@zFG|JQPHHPDhAG|ALeAOaBIoFFcQGmC@o@Hm@bAyCfJkUpHwSp@mATEtLEbVa@pLAdHKb@YfAcEFeAPOpENhODNNFb@VxCrA~LX`Cp@lERVrB@lBGR[,161,48.6,4825,AAVC Recovery Ride,0,0,FALSE,2,2019-08-12T21:35:45Z,2019-08-12T17:35:45Z,42.275996,42.275996,-83.754199,-83.754199,(GMT-05:00) America/Detroit,212.3,0,FALSE,Ride,2773395427,2773395427,-14400,everyone,10,106.3,FALSE,512.8,NA,33.8629,21.041424035900004,121.2,2,80.4,1.3,1,12,224,2019-08-12T00:00:00Z,2019,8,747943,2416.3617579035
0,1,23163300,1,NA,NA,0,0,FALSE,FALSE,0,7200,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,2614137378,2,United States,TRUE,a2614137378,2,NA,NA,0,7200,Climbing,0,0,FALSE,2,2019-08-13T00:00:00Z,2019-08-12T20:00:00Z,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,FALSE,RockClimbing,NA,NA,-14400,everyone,NA,NA,NA,NA,NA,0,0,120,2,120,2,1,12,224,2019-08-12T00:00:00Z,2019,8,27000,0
13,3,23163300,1,NA,142.1,26.0604,0,FALSE,TRUE,62.2959,10335,299.9,241,42.271732,-83.7421,garmin_push_3947985953,FALSE,FALSE,b5743538,TRUE,FALSE,FALSE,2617036087,13,United States,FALSE,a2617036087,2,ot_aG|sc~Nf@zhAGtAil@f@oAFo@b@{@JmXROFiLz`@aBtEOFss@dAN~EG?F_BKoAWu@s`A`AgIzDi`@~VW\WlAXpXCtG{EXKbArAhN|AxSh@zClDrOhApDlEdKvA`GTjBIfD{@xCoAjBaBfAoWdHyP~DoEdBaBlAoAvBaClGw@tAsIlN}@~@iF`CaKlKeBtAeD\mLJaAJmAf@wD~EcBrEcB`EYpC_AlTNfCn@|Ct@vCjCnFzBdJxDdHzBrFdQ|i@xDfKjJdYPrAR`INl_@j@tLAlGiD~^a@nCWx@qA~AyCvB}AdBuCzBoAxBkAvDoBhJqDdIoAbEc@pCSpFc@~C{@`Dc@t@aBvAyGjD}AzA}@fCgBdNi@dCgGrSgAbCmAdBoOpQgAtB}@rC_@bDg@fCmApB\l@vErAfAr@M~AwBrMPh@`BdAbAfAzHlZp@xA_BrHuAbEGlApBrE`IhTx_@jj@~IfN`A`CNtBGx`@JjIHh@j@fAx@d@nCFjIY|@Nn@j@Nb@RnCn@h^v@rx@AnPh@zg@Hls@OxcAb@rS|@rWMnFdRluA\|Cb@rHJjR@huCv@lQr@|FzAlK{F~BuRTvQAtFoBx@c@@YkAqGiAgIa@oFa@oLF_kCSq^UwDg@mEuAqI{O_kATcDkAk^YwNT{xAMsg@a@{_@EeXMu\a@_Zu@aXa@wBY]}@c@oMZcBa@m@aAQwAJmh@KsCi@cBoAqBai@qw@gAaCiJsW`@cCv@oCLmAcFeCsBaILs@bEeCRu@wDoNqCiBYi@lCmPS_@aBeA}DiABg@pAsB|@gH~@{BlAsBxNcQjAgB`AwBtHkXdBiMP_A|@_CrBgBlGyCd@c@rAyBdAsE`AgN|@kCjE}IjCoLx@}BlA}BrKsI~@qAl@qBl@aFt@}IvAeOJuCCaDe@mHQ_HEqUO}Ne@cC}Rsj@}Nud@aAmCwEwIwCaLwAmCyB{GMoDdAeV^gBp@}AhB}FfAoBbC{C|@_@vBWtNKhBm@vAiAnGoHzAoAjCaAhBiAvAiBtHmMpEsKzA_BhFyBph@yMnBeAtAcBbA{Bn@oCLuCa@sCo@aCwEsJmA{CgB}GcCsLa@mCoBqVw@qHFm@zE]Jw@MgLIgRVwAxa@cXpHgDzXSle@m@ZBRtBF~AQiICiXJkAhEaLhKeYzDgJvCSxu@}@z@Ot@kCX{BZS|EPhEMxKb@fFO~PLhDQJs@UmXHi@|KLz@OSiIDwC,175,50.4,8606,AAVC interval ride,0,3,FALSE,2,2019-08-13T21:45:45Z,2019-08-13T17:45:45Z,42.271868,42.271868,-83.743228,-83.743228,(GMT-05:00) America/Detroit,329.6,0,FALSE,Ride,2776397471,2776397471,-14400,everyone,12,114.8,FALSE,988,NA,62.2959,38.708865678900004,172.2,2.9,143.4,2.4,2,13,225,2019-08-12T00:00:00Z,2019,8,758278,2455.0706235824
